,order_id,driver_id
1985,260769922907,462714398696
1986,261066802211,941313476277
1987,261068038205,699417477029
1988,261143372110,833843657633
1989,261265102510,263735922464
1990,261268305400,510357122107
1991,261389894712,132484844422
1992,261468622814,425693804207
1993,261511428700,506903492490
1994,261520109119,465491049210
1995,261885574112,477206724192
1996,261888428214,312575440162
1997,262010921400,455426025756
1998,262054424612,904426288440
1999,262108235315,378580698271
2000,262226540303,819150795248
2001,262306129819,103329457793
2002,262331512513,899387542304
2003,262347956800,776282348484
2004,262380351803,222294668782
2005,262482553304,825487598545
2006,262533253020,424713644447
2007,262564904519,894154396209
2008,262680532010,981616291149
2009,262897997119,414635970835
2010,262940010003,386471787276
2011,263074593413,252982746393
2012,263121063608,376229852115
2013,263134908080,156347499505
2014,263151575016,910471171037
2015,263319830104,755415385948
2016,263336115111,623358681700
2017,263521577610,782251253577
2018,263586717209,137952614754
2019,263587934040,716698739046
2020,263722147807,247223296933
2021,263739193105,328686531330
2022,263820597014,822439113646
2023,263950050606,797045594084
2024,264061573610,691753942335
2025,264073342213,425562675603
2026,264138012116,695049340456
2027,264238851150,216039051721
2028,264377863706,819342755750
2029,264459812000,118570965129
2030,264466020040,913136255272
2031,264545601511,133189836236
2032,264651413019,601978395850
2033,264672032012,799489209214
2034,264679380611,740130450869
2035,264698098807,363753562149
2036,264704858215,754408102274
2037,264775380201,287431140533
2038,264830570008,941809033485
2039,264907060317,776282348484
2040,264999851402,658913680566
2041,265211285919,440380015329
2042,265225565711,613128182106
2043,265366066907,488882216559
2044,265372575415,342429943967
2045,265387857105,907156018484
2046,265396992006,508411408114
2047,265486222218,623671869800
2048,265587947406,619250977772
2049,265601074115,857868033555
2050,265679203513,202336860450
2051,265682135806,658913680566
2052,265696577002,530567569399
2053,265714448900,513198339243
2054,265793170070,142439637903
2055,265899853114,544486146989
2056,265911265107,985258237131
2057,265959835318,464712372863
2058,266005319318,118114514777
2059,266122560300,801380315410
2060,266185511119,846335307403
2061,266198704915,173095015966
2062,266258915008,457284930631
2063,266274261515,431007791170
2064,266299612090,516374294545
2065,266315749409,571199595170
2066,266432019414,933359894286
2067,266468832503,331903161738
2068,266477970813,788527575500
2069,266665794805,306845137711
2070,266703744403,545806119982
2071,266778205703,340196750398
2072,266868406090,501276589997
2073,266879154416,163217902596
2074,267068993808,610468273790
2075,267098210203,531664153788
2076,267190148007,216642421590
2077,267268718005,284862495870
2078,267271919117,836659543438
2079,267312199304,936119206697
2080,267322765001,788859298149
2081,267471679405,247901214219
2082,267533676900,625300901663
2083,267683455503,943166955512
2084,267756149407,477155047908
2085,267796629314,578605690781
2086,268022425010,595031686410
2087,268089981600,722773670059
2088,268094130200,615464469981
2089,268155573119,485479734464
2090,268231637312,328572739197
2091,268260466716,819503810640
2092,268404343613,989341379933
2093,268528146205,688192361710
2094,268707103809,505127796341
2095,268715330808,264122898609
2096,268726945905,824802340474
2097,268837098811,181870231200
2098,269062777609,454954316721
2099,269430620301,851182721527
2100,269431493604,810122270783
2101,269495000219,622797326730
2102,269512819210,437834659317
2103,269576271190,736485045443
2104,269587642115,764848680706
2105,269698559809,975716690893
2106,269804146801,571199595170
2107,269854673813,246921620720
2108,269865373404,306976607111
2109,270030210800,945772317320
2110,270179903817,309501904889
2111,270229079704,113454731726
2112,270319117130,351422937310
2113,270412441401,839945800235
2114,270440013608,116618543436
2115,270469991712,173710676890
2116,270518533801,125408673175
2117,270801937604,513346182897
2118,270856545707,669899103828
2119,270884334800,804641406000
2120,270985708102,923945895080
2121,271020704001,851384712636
2122,271174627615,344502563566
2123,271294439302,977314032475
2124,271306539604,659330837811
2125,271316526010,609315725054
2126,271398692411,137834946563
2127,271533596190,449420565671
2128,271585266402,435183069660
2129,271641283512,747070364800
2130,271656748618,267723509987
2131,271912861180,159663321513
2132,271931232803,564243896864
2133,271947161900,391599005354
2134,272036079216,915424787357
2135,272133496404,160461022719
2136,272150146103,385679688740
2137,272237123408,431069736513
2138,272402314205,360799477808
2139,272423028301,382981147007
2140,272615819814,429184842590
2141,272655058018,511081344627
2142,272668541014,957876165252
2143,272740187409,755415385948
2144,272782277603,202909972490
2145,272797153006,366927779441
2146,272812168310,265654407425
2147,272852671100,998571361857
2148,272983872312,156767932900
2149,273020589413,580908795600
2150,273042878704,723958546663
2151,273092465701,846911854740
2152,273212873216,529020575630
2153,273262535912,920718406310
2154,273501927211,771009141976
2155,273691446308,318011300214
2156,273752712102,446573188580
2157,273784257315,357907167606
2158,273952738104,446312811712
2159,274009156040,531171939025
2160,274062131609,823226861937
2161,274178625814,546296997143
2162,274309301118,958005755089
2163,274361081919,912693475878
2164,274547512717,264509275758
2165,274555861014,903048375891
2166,274562018311,875485135652
2167,274853749202,884121041650
2168,274881315712,886242399835
2169,275032052902,803607447245
2170,275113248116,700076470973
2171,275259476916,755415385948
2172,275564480113,621677325219
2173,275821077412,956236020698
2174,276002463800,825144558878
2175,276021143815,727906518215
2176,276124142213,258928131301
2177,276669452916,141642679596
2178,276725494513,425693804207
2179,276750644803,592641058910
2180,276876142115,624663781874
2181,277006405317,927239097199
2182,277237749506,549636449528
2183,277275202311,484859979758
2184,277288805010,870992847587
2185,277371009616,481785153233
2186,277569758030,337142364882
2187,277578207305,466018351154
2188,277591858915,272490030618
2189,277724590808,287991886046
2190,277731123106,926237911333
2191,277790943514,893918665095
2192,277939249113,645622251793
2193,277949038716,830142555853
2194,277964171806,531673295988
2195,277972809412,294141622550
2196,277991151509,224119113218
2197,278142607501,246921620720
2198,278275422314,858149653307
2199,278309689007,101526141084
2200,278327647180,799130407143
2201,278447292011,715657887467
2202,278539160110,987474566940
2203,278658187715,557706457507
2204,278932706810,296350509463
2205,279087443017,412511144230
2206,279325546104,271606323631
2207,279356680500,218145185534
2208,279367177700,857283321345
2209,279445028060,212805865052
2210,279485110513,917154959110
2211,279580366919,818173612468
2212,279606928414,493045736832
2213,279631721090,349102432299
2214,279694585117,375377502592
2215,279718907916,360028705509
2216,279723576305,294721800073
2217,279744994011,715926309140
2218,279897498908,975175489439
2219,279914109518,282897339267
2220,280131630000,601660633317
2221,280260483110,107551420935
2222,280348208160,987655124505
2223,280494100719,407392911299
2224,280567837012,541589001280
2225,280913177809,532166438139
2226,280976413403,726308956091
2227,280983456408,561082228884
2228,280987184103,551870185700
2229,281243340807,420338720090
2230,281344649111,370926792828
2231,281459460406,663678292682
2232,282142368812,771552890627
2233,282236985706,484859979758
2234,282252401807,980742915800
2235,282255262414,457284930631
2236,282275846116,475395006146
2237,282343755403,247753787478
2238,282372182316,850612288431
2239,282392679219,908782044547
2240,282538585810,860046384910
2241,282598857800,427220123792
2242,282605952512,774202199846
2243,282613139006,584775813072
2244,282663743516,540403153555
2245,283022664710,307165830084
2246,283053042403,103967396294
2247,283367377303,640306776948
2248,283442416318,353646729339
2249,283587883180,619228728136
2250,283654308700,755145158000
2251,283692076315,171263395349
2252,283818748900,987709179060
2253,283867317918,380395267044
2254,283869238019,519659175590
2255,283927770007,826066774434
2256,283993442416,353496375360
2257,284002629202,478257783607
2258,284035558908,281291617232
2259,284059019907,807436718831
2260,284125241190,980633257858
2261,284135868005,163554653960
2262,284175242916,211651041661
2263,284222593110,352598911990
2264,284375375002,980742915800
2265,284410220509,687412635595
2266,284637276416,898009916066
2267,284664342090,343750992390
2268,284746805140,279739436763
2269,285051357919,806429279020
2270,285069209513,177327652900
2271,285274475309,577854260519
2272,285312238090,676349243136
2273,285370251204,816348634330
2274,285383309715,798993477160
2275,285445940507,951914899826
2276,285463503415,418626371483
2277,285469091200,998726845514
2278,285513209216,793930075474
2279,285557003302,627478178062
2280,285685888319,621543732578
2281,285745995708,256299291602
2282,285795746311,688192361710
2283,285822986518,516374294545
2284,285844425501,493875764155
2285,286047570911,358427318717
2286,286258795508,268968500151
2287,286284257208,293847767180
2288,286407522708,822873054573
2289,286433161414,317315500526
2290,286437808001,260269806066
2291,286472800000,306796326021
2292,286833334719,300656870253
2293,286867777513,240852521685
2294,287041040305,759128333329
2295,287063406160,996491533305
2296,287121855206,740289568370
2297,287137593307,562542858455
2298,287177839812,616352719010
2299,287202358805,217891265910
2300,287247134316,119784433861
2301,287365470702,243341837350
2302,287413205617,456263622577
2303,287519552140,457284930631
2304,287553742813,100778778937
2305,287610116402,435011588868
2306,287706105717,128781368616
2307,287753280304,956028394671
2308,287774191115,779918786150
2309,287775148619,446901739843
2310,287776820805,989287606601
2311,287804445505,349405533870
2312,287850638807,159819621342
2313,287950130600,462268677683
2314,288014147200,783491793687
2315,288123133315,332226328568
2316,288133447210,218145185534
2317,288231794609,334127597754
2318,288325234115,863782446368
2319,288385065300,919898718450
2320,288478989711,118853593776
2321,288547536214,222981000089
2322,288627782205,151830976008
2323,288700415902,498860005470
2324,288709563150,399003146905
2325,288781343216,346143124020
2326,288814979716,361985176148
2327,288844716105,939532042220
2328,288892638160,426642430939
2329,288914867716,544028498646
2330,289069429304,222192100900
2331,289112979705,434313163800
2332,289118968911,441581203964
2333,289366149004,240799561922
2334,289376951318,919095457378
2335,289436681710,852305754425
2336,289584227905,252108617157
2337,289619738016,147494991073
2338,289742620000,647381503486
2339,289909107011,243443261783
2340,289949378602,702787219948
2341,289980851307,421135981077
2342,290008422216,362091789731
2343,290039210070,100778778937
2344,290222903600,500647653382
2345,290433746016,719115042334
2346,290443829813,988546131697
2347,290653909401,364111462622
2348,290748516606,461700283207
2349,290763668102,869969857807
2350,290895236513,773638355387
2351,290906493115,411119951468
2352,291088242107,448258896637
2353,291102112410,538845445106
2354,291205036015,581436963351
2355,291260169118,656110004373
2356,291294804007,925988455802
2357,291355222716,365846251413
2358,291383152716,829546367764
2359,291409606601,394720751493
2360,291510143407,641923451984
2361,291784881407,363508863542
2362,291846139815,848663356186
2363,292000721611,299795815989
2364,292015782514,581858145804
2365,292158429917,796791604120
2366,292290214709,185837533904
2367,292351327607,899608609946
2368,292351628605,715926309140
2369,292609361006,467981093943
2370,292785345003,788527575500
2371,292790712918,350475799183
2372,293075513405,805376733456
2373,293309111712,442838485573
2374,293326695216,827483003796
2375,293330516614,475395006146
2376,293429716606,486807430521
2377,293791506401,909229683511
2378,293796600318,767139346890
2379,293860910117,488126315747
2380,293988620312,535490805066
2381,294055667003,453400622683
2382,294069269904,348693847765
2383,294168218200,767861761746
2384,294214587311,721746404717
2385,294374338803,361985176148
2386,294596261417,863801967435
2387,294612201501,482375767671
2388,294645700700,637467916719
2389,294680266216,663455508184
2390,294722599714,303910168160
2391,294785122501,695160947762
2392,294926035116,939532042220
2393,294985540505,263311312842
2394,295052636160,618017486148
2395,295172163907,303343926896
2396,295257707009,714680684287
2397,295456459301,276809474225
2398,295494726618,131929003911
2399,295533567419,223330636201
2400,295582256915,585172548058
2401,295588407118,867433184497
2402,295675129703,178665706354
2403,295761458614,401195477807
2404,295789858905,746854440104
2405,295820496510,208208154757
2406,295820689908,543427382426
2407,295840004502,866643764829
2408,295972600311,184568807536
2409,295994678507,776582784322
2410,296101234308,995405986283
2411,296196649905,577480384977
2412,296239093908,877516947520
2413,296284015207,700076470973
2414,296318474110,717141133881
2415,296393123506,692686425729
2416,296410531800,975716690893
2417,296547047316,814821274175
2418,296618529102,814514354669
2419,296684828514,720053963465
2420,296704763400,918202141029
2421,296740223816,345120997241
2422,296870765713,404707969921
2423,297042614130,652324715100
2424,297060063206,396882235154
2425,297362329311,138445528300
2426,297382662080,833843657633
2427,297461711050,732104739680
2428,297824089517,437688835432
2429,297939437170,857868033555
2430,298057361610,247542242474
2431,298204234518,956544569779
2432,298280804907,658436433954
2433,298677243300,452537487973
2434,298880218417,435735500843
2435,298970193302,858770549203
2436,298994900105,285723182805
2437,299235339412,260286478279
2438,299357472617,202271698102
2439,299371065504,986914089163
2440,299470285400,145506421493
2441,299517086010,539003589072
2442,299521110901,219435696186
2443,299545983208,390965487007
2444,299556093707,584775813072
2445,299569666017,187184064537
2446,299598278317,623358681700
2447,299725937005,526281183911
2448,299747758303,809912132714
2449,299760146707,204802270581
2450,299761009909,171444857855
2451,299775784012,219035351732
2452,299831240011,248428873900
2453,299849026808,353680383497
2454,299936462719,934539230400
2455,299965855410,178102503935
2456,300007224214,148020031380
2457,300066817703,444943113751
2458,300078376718,240328430994
2459,300080330315,832577414020
2460,300159734518,400890626369
2461,300202530411,578486386000
2462,300221823619,511079467030
2463,300261682419,532777783844
2464,300269873103,568237121366
2465,300291903904,290739503368
2466,300406713712,798511958906
2467,300565257017,320024883397
2468,300569096511,614096405838
2469,300826304418,566628978383
2470,300873126905,545806119982
2471,300913293812,161870668419
2472,301151272409,396882235154
2473,301153628015,460738902228
2474,301214221607,990461365229
2475,301251705110,847908719336
2476,301478437019,662809568416
2477,301479505101,881559318595
2478,301545319113,145148497940
2479,301610094111,133746976366
2480,301745725910,177885382881
2481,301812927415,973621559723
2482,301952962510,583443882951
2483,301994323105,858818874364
2484,302000765612,457196033941
2485,302010687614,773279884449
2486,302087506311,457196033941
2487,302122130615,335958487187
2488,302334732313,349961625785
2489,302347671914,425047352238
2490,302408193304,497985779530
2491,302416101109,469044277635
2492,302604497519,116438246475
2493,302796941180,924825355008
2494,302857382090,386095351908
2495,302897475209,652537001910
2496,302912354010,610036253156
2497,302935452905,939116382477
2498,302938872402,342972653550
2499,302960195815,340724690020
2500,302966953080,252849726639
2501,303234329208,236981236003
2502,303459303506,838522250083
2503,303477003312,646945911682
2504,303494270904,161822523201
2505,303568226706,774405534242
2506,303629197309,400106204329
2507,303670848705,495716879986
2508,303785109515,989691708138
2509,303820776919,989931875594
2510,304071018016,138404489039
2511,304077169201,115909242126
2512,304111594815,727086199307
2513,304335093813,242742417616
2514,304360209519,619833718790
2515,304372101913,835985729370
2516,304495122207,354782656172
2517,304724886403,189745349610
2518,304725067108,952121286746
2519,304756077107,395572671889
2520,304789385511,901635720704
2521,304845971319,318607612901
2522,304999436119,774254810527
2523,305057974403,771009141976
2524,305106382712,883600415956
2525,305144003007,682633510239
2526,305173493408,323755316020
2527,305300004210,890584555682
2528,305384310412,404260165060
2529,305426778918,883408069486
2530,305584709418,190714352650
2531,305700894707,402249311707
2532,305730539403,677660312348
2533,305837269712,236474254519
2534,305918372713,742818532872
2535,305966729150,742664884840
2536,306072819902,775607149586
2537,306116722809,917500724008
2538,306122260512,636264643621
2539,306150279611,670879894542
2540,306266218214,432666548310
2541,306335524209,750609470712
2542,306345878100,897368698910
2543,306484337708,843045181562
2544,306745872902,219322559067
2545,306855559307,644461184360
2546,306920784114,957876165252
2547,306989594203,999104288588
2548,307040452410,321310932198
2549,307099402713,808612121393
2550,307143443206,649378314800
2551,307237321600,323263454048
2552,307252754917,124398520803
2553,307668995180,792925544623
2554,307792489908,876879456120
2555,307821477513,290574370706
2556,307889353013,103967396294
2557,307911538300,534181528888
2558,308030957806,102075977289
2559,308033837103,614633297207
2560,308130843170,447093423740
2561,308286338811,844119722055
2562,308298504604,187554387173
2563,308302261518,585421590272
2564,308317880907,907248537300
2565,308327243160,116371761917
2566,308410238616,102595518630
2567,308499083608,808167480066
2568,308573227216,646945911682
2569,308899809008,233135427392
2570,309036307114,253934304379
2571,309037834916,945083258758
2572,309101259307,736709587021
2573,309257857617,970282776855
2574,309322585603,666618555384
2575,309462146018,513785408042
2576,309478833013,722013520362
2577,309561858218,551669908216
2578,309716657515,128287563098
2579,309793955112,316013971271
2580,309936497301,778050897209
2581,309980115311,283718352300
2582,310033799703,517587639900
2583,310190895090,191065154181
2584,310337996916,920620276777
2585,310501857009,437103964738
2586,310557282418,906577088208
2587,310681200801,512433802669
2588,310816173306,757316937721
2589,310820858013,281325775540
2590,310856925316,835117766244
2591,310905821715,789221223916
2592,311041598214,818208655454
2593,311054632907,489124396787
2594,311107114518,206064848082
2595,311278175504,217549624731
2596,311509943301,869783452100
2597,311602482502,517587639900
2598,311674202312,885967524639
2599,311752456308,979403510512
2600,311840098218,990461365229
2601,311848339608,542363116636
2602,311865045512,726591267208
2603,311955314505,332078986205
2604,312109023401,223645844196
2605,312208038400,191065154181
2606,312227669603,548624897181
2607,312366764004,649730179161
2608,312465646608,362878369660
2609,312500214501,516180772090
2610,312531383911,539129945400
2611,312701003502,818968231186
2612,312724907211,283689037297
2613,312765891904,580908795600
2614,312781015812,740130450869
2615,312824050216,284862495870
2616,312905477506,834534674631
2617,312937877050,953515402565
2618,312983127716,310026981901
2619,312991514306,358962148462
2620,313002307810,771720791726
2621,313087292402,201131323144
2622,313124573209,987749749230
2623,313149470015,819150795248
2624,313202002200,520489119899
2625,313400002000,573678120523
2626,313494707000,634965488471
2627,313504855906,568889036661
2628,313518600205,190714352650
2629,313579650718,722525641251
2630,313791586905,186635044905
2631,313800713701,912726787345
2632,314026831806,285477859989
2633,314165364110,924836713494
2634,314362792301,221172732473
2635,314399387815,906726701667
2636,314706109005,625322214169
2637,314832604400,818116477662
2638,314862163017,581650324149
2639,314864560017,292395837221
2640,314957982109,655229296394
2641,314979200902,540936199967
2642,314993807305,658913680566
2643,315086317413,101745787098
2644,315154436810,818668212716
2645,315161023703,447944186611
2646,315226949212,780428742442
2647,315267487802,587674120420
2648,315286296807,252108617157
2649,315373310202,959786048966
2650,315399879701,465390829640
2651,315423047308,196053297091
2652,315595928814,284138846910
2653,315616108901,793444342145
2654,315662578500,654722184425
2655,315791187318,843504817727
2656,315839562515,333362859529
2657,315851802712,616512937370
2658,315877344513,360365800913
2659,315925628016,660926051479
2660,315964114010,283758146676
2661,316011772616,974568064716
2662,316021482710,459394316805
2663,316031205206,316066381004
2664,316044948202,282256614275
2665,316154434805,347293140776
2666,316215990212,370798534618
2667,316373915614,185883344873
2668,316438628001,975992773050
2669,316506624911,798708428773
2670,316552705013,246489087607
2671,316749691715,251983260718
2672,317084463419,301040875419
2673,317140535615,700526649497
2674,317525698515,390744961745
2675,317527040905,652559823754
2676,317549392202,955518728312
2677,317661992006,847056882904
2678,317704364111,799405813411
2679,317762596715,634612848775
2680,317795600913,563693958704
2681,317800922815,189430185215
2682,317805117409,756268279390
2683,317859212313,335442401411
2684,317923348907,272919422864
2685,318003884514,621987433025
2686,318095979513,730995516170
2687,318099202607,724671011138
2688,318104234717,901635720704
2689,318151066303,805550801418
2690,318232224610,617131023707
2691,318373583717,399104581894
2692,318373840119,333494753419
2693,318404777211,450467898965
2694,318515834419,686655851141
2695,318606165111,300563674914
2696,318615369003,436349451110
2697,318800513600,788527575500
2698,318879141016,237328248043
2699,318881103213,593758273741
2700,319126313117,290739503368
2701,319186667015,526910797370
2702,319375301216,483490533875
2703,319409740419,150801800340
2704,319453675809,100995600755
2705,319463897613,745794331700
2706,319466351117,716869753005
2707,319498791140,269819010160
2708,319507465818,401524335716
2709,319759258617,284138846910
2710,319784717715,838857749070
2711,319859853719,975452100580
2712,319879708213,307955131930
2713,319955953111,853900674777
2714,319963205112,874584036103
2715,320153453502,189430185215
2716,320177462010,886681609970
2717,320278243060,320736253044
2718,320296243206,989839776244
2719,320308068814,619501733641
2720,320341600070,831374290211
2721,320371612414,521745946314
2722,320527326509,312436747079
2723,320588197004,655229296394
2724,320702544406,841722494863
2725,320722216104,720053963465
2726,320734822510,428557458248
2727,320850828109,759683098377
2728,321034922112,831072606069
2729,321069572090,414433526402
2730,321085532917,517987713838
2731,321129995409,147658953745
2732,321179181403,616352719010
2733,321210197909,768921249216
2734,321238433610,551669908216
2735,321602410919,381538151896
2736,321604591708,421135981077
2737,321650533815,552386410183
2738,321698990107,354323046158
2739,321724235605,292317614225
2740,321747693609,881590725059
2741,321785203404,142299109862
2742,321863596905,569969805447
2743,321958677615,208877258999
2744,321978309602,600729336692
2745,322029671618,234388547494
2746,322107378100,716231147722
2747,322184453702,331903161738
2748,322231227219,497985779530
2749,322246660210,295848131695
2750,322303134318,317077150222
2751,322332447606,308851566563
2752,322340766004,509638614110
2753,322385008104,556570552648
2754,322492017806,551001429299
2755,322546329602,622102778893
2756,322570282100,517987713838
2757,322626507309,231599507735
2758,322632797709,996491533305
2759,322808936310,377134783300
2760,322916269504,782659300337
2761,322990474003,376471971852
2762,323014499106,560439131777
2763,323054814114,805550801418
2764,323067790504,204518896173
2765,323135882002,275045309295
2766,323229950705,670879894542
2767,323237918510,127879794882
2768,323317466205,446901739843
2769,323366758300,872030348176
2770,323382975701,816946979378
2771,323557218411,564243896864
2772,323618636815,947180424190
2773,323657648803,644946521203
2774,323775297802,241267427111
2775,323858555710,110865803710
2776,323873356518,428950173355
2777,323905699206,270695716028
2778,323938837703,455066316782
2779,323960449020,277660632008
2780,323997056318,172438451614
2781,324072186712,439212273370
2782,324092036218,105246016894
2783,324166920512,935524311589
2784,324326639715,207080830866
2785,324355342616,897227055200
2786,324472101918,534281273350
2787,324511669817,520798860524
2788,324621746209,539953498285
2789,324667261202,262917289710
2790,324671615904,275045309295
2791,324690822108,499802581718
2792,324838224916,618237728851
2793,324942716615,732428722414
2794,324956886906,426097272894
2795,324992082703,514763353630
2796,325001016617,584310957006
2797,325075582708,235141213197
2798,325239630100,692327265963
2799,325251030016,725277150220
2800,325323374416,264088777932
2801,325376449412,616352719010
2802,325445227404,654722184425
2803,325464365011,497307618950
2804,325846856913,579288715404
2805,326100197911,346309909489
2806,326108238607,277091489206
2807,326130066614,401195477807
2808,326374736309,811069827311
2809,326424098010,582587651437
2810,326441858100,227263876226
2811,326591891219,388902763931
2812,326827819511,857166353832
2813,326900831715,232542422895
2814,327118233090,685568329530
2815,327162875090,624955029011
2816,327189402904,247213538548
2817,327200011417,897551183653
2818,327259714040,467147449723
2819,327269187190,608053367682
2820,327495596910,382981147007
2821,327501890500,749686013133
2822,327528208000,646945911682
2823,327854994801,578172216237
2824,328027392100,575359700847
2825,328062191412,680336124402
2826,328124106219,246511378940
2827,328207950300,650715180830
2828,328208681602,437688835432
2829,328297705918,568660141302
2830,328355086301,385679688740
2831,328443478009,271606323631
2832,328468945210,101502447235
2833,328561868712,313232341749
2834,328578326804,432124811391
2835,328590794300,672784097937
2836,328600123507,417849126346
2837,328701410617,467147449723
2838,328772469502,497537812310
2839,328789639417,297706852983
2840,328816223405,495716879986
2841,329004557119,457721675773
2842,329196178117,275260934960
2843,329367215218,187554387173
2844,329397987803,956287151920
2845,329412014512,880842938614
2846,329549136617,922998216329
2847,329753363319,141139702567
2848,329795814418,985893215240
2849,329972548503,736025761126
2850,330113884202,544028498646
2851,330137280415,383184354827
2852,330139054014,636321331695
2853,330259691208,678397441848
2854,330260153019,780428742442
2855,330341691416,699542607016
2856,330377011919,838605717607
2857,330536826003,349102432299
2858,330635052314,273660327245
2859,330789248140,685657886999
2860,330814174515,966633633014
2861,330835872205,759251727490
2862,330962438409,985609078948
2863,330992400000,371643405451
2864,331006008416,277334612020
2865,331035663200,521475603921
2866,331041130904,614825704620
2867,331116577008,457955578340
2868,331236904103,699006451731
2869,331354323709,259921312236
2870,331417895907,109864536820
2871,331421682011,935524311589
2872,331601669110,310485097973
2873,331635324811,956028394671
2874,331667707150,864479523295
2875,331875288313,482308956606
2876,331875957614,732388817640
2877,331933073100,191923451211
2878,332074855910,467939101384
2879,332222651012,551711647814
2880,332282785818,363765981058
2881,332338830900,916517527225
2882,332415057110,714653016659
2883,332548813015,891273466298
2884,332618734219,365085248757
2885,332690850800,703312442550
2886,332696909404,600801884990
2887,332710518205,694009863434
2888,332758785211,133189836236
2889,332827082808,101174402474
2890,333016853203,974832119125
2891,333084354515,775271934803
2892,333093941105,954449245879
2893,333285090413,644138561088
2894,333321959100,398331869092
2895,333428947207,651829901098
2896,333459709610,379126355803
2897,333527052818,861251189017
2898,333990238070,625697329459
2899,333996632912,422412625359
2900,334140351812,335958487187
2901,334160717903,946217443521
2902,334173524405,573514419218
2903,334199875610,763915906796
2904,334274328410,514763353630
2905,334373224217,885860596812
2906,334433142112,695378060490
2907,334445726100,588264606680
2908,334547699316,426097272894
2909,334589445112,526144794103
2910,334647442811,176127105038
2911,334659249710,213881165240
2912,334877326504,336495909160
2913,334895613011,289517482864
2914,334924766801,963661778050
2915,334926931919,594940144659
2916,335135100106,469856027449
2917,335172270060,470269448305
2918,335182155710,692327265963
2919,335259195500,173216322414
2920,335439471609,240799561922
2921,335568025010,771720791726
2922,335601336504,446429971687
2923,335819505000,202426148142
2924,335833323813,983227752674
2925,335964364812,981394691795
2926,335966899060,228159547172
2927,335985685700,949188573731
2928,336064521417,285706256446
2929,336071415110,767262027955
2930,336153136160,787871145547
2931,336154329902,513432949819
2932,336218530102,366719288008
2933,336244052108,342972653550
2934,336340086611,665848316391
2935,336561901903,933131197970
2936,336636195609,168143805614
2937,336660090408,262144399997
2938,336806486100,646945911682
2939,336806915310,243313205432
2940,337010157416,317942547250
2941,337045438705,748806398971
2942,337060355910,992123892467
2943,337152445803,731979514608
2944,337283593080,454460390909
2945,337333991014,549998160679
2946,337384734207,520062539771
2947,337562069600,294943397516
2948,337604182904,428612451699
2949,337649949302,550586881300
2950,337757688911,300704303705
2951,337773721501,147658953745
2952,337977495218,798708428773
2953,337980064209,478619453795
2954,338160922617,503717469015
2955,338161846110,238565763449
2956,338409106411,290739503368
2957,338588931619,488882216559
2958,338746518050,307324570602
2959,338854751711,113383598152
2960,338925888015,173710676890
2961,338943478612,431180275075
2962,339027580170,316722240745
2963,339183341160,676175923575
2964,339369690060,467063428391
2965,339464588310,296270010624
2966,339633630009,581436963351
2967,339712715102,478257783607
2968,339802275505,555857771819
2969,339852943408,619833718790
2970,339927396160,943166955512
2971,339978558802,692243206633
2972,340008646316,352103872939
2973,340099250006,155870614775
2974,340195595905,539003589072
2975,340231216319,169052685035
2976,340429288315,119784433861
2977,340472144300,837895141759
2978,340622338701,239106117324
2979,340902471070,682633510239
2980,340906042012,833843657633
2981,340957174208,347745483760
2982,340968299805,179725244270
2983,341035560400,981979178449
2984,341094659603,771720791726
2985,341194745000,692243206633
2986,341323591300,469044277635
2987,341363608515,181740076163
2988,341378411918,103671683219
2989,341476759719,681083882448
2990,341576106109,456414333269
2991,341635150407,397317536784
2992,341764481003,828001898489
2993,341803516604,685092434280
2994,341839981140,656774071988
2995,341880047606,191923451211
2996,341945550900,179160022930
2997,342026628000,559630420189
2998,342092147400,566280792161
2999,342209735006,548187584565
3000,342252631404,671889073430
3001,342310470160,571980307930
3002,342468021202,613967046220
3003,342599643402,481327715012
3004,342615850613,163166421418
3005,342691173917,330211067234
3006,342848246915,610899705500
3007,342950659914,451406724118
3008,342957215717,396454627238
3009,342982939613,841838178895
3010,342983142802,852822544471
3011,343090671303,925065102002
3012,343143748100,750643070248
3013,343146980103,241382338482
3014,343344331308,326049508793
3015,343361456919,346309909489
3016,343364318190,144704822259
3017,343489249612,670961139158
3018,343542159204,534426150192
3019,343577864612,404434920850
3020,343668177802,516324696947
3021,343957502090,772446228084
3022,344008000717,147494991073
3023,344064394414,683085707434
3024,344285366506,987015453294
3025,344335426309,644138561088
3026,344338157903,474664719106
3027,344362301400,857283321345
3028,344507566106,524563312953
3029,344522299715,869093804355
3030,344551260411,276809474225
3031,344603072190,710134806607
3032,344694086708,993408946470
3033,344909190612,471482163768
3034,345014498701,107679527050
3035,345087726519,428839669750
3036,345178563212,400233202355
3037,345267940006,281926055570
3038,345298553707,952931536932
3039,345401831407,326397391600
3040,345437822106,831378485439
3041,345494519806,161978973622
3042,345526887819,757880286381
3043,345568902009,650581544120
3044,345582577403,271606323631
3045,345697980900,707055000245
3046,345760750516,618879370195
3047,345858300009,851384712636
3048,345895282401,577548003968
3049,345995848510,788980157516
3050,346067151170,906884966225
3051,346180637913,988884949733
3052,346185603105,311034258170
3053,346208380513,774557953954
3054,346236435212,520733172876
3055,346243928118,992199727086
3056,346270095210,545806119982
3057,346408881113,865638526335
3058,346573065040,950711358994
3059,346598896114,490824484007
3060,346609623519,222851824379
